cocos2d-x	0sec	9.776286353467562		30sec	56.54804079441761		1min	38.94156109521864		5min	53.14677685950413		10min	76.19055082848186		>10min	103.8815297450425				
Baystation12	0sec	6.653206650831354		30sec	103.92151607963247		1min	119.57106918238993		5min	129.32895872906235		10min	139.87629427792916		>10min	196.28741944094878				
ppsspp	0sec	3.0591581342434586		30sec	169.44722719141325		1min	241.07677902621722		5min	178.0532751091703		10min	107.87447306791569		>10min	121.65487391795257				
bitcoin	0sec	20.775510204081634		30sec	20.931313131313132		1min	26.640350877192983		5min	19.680603152844412		10min	24.89452332657201		>10min	34.51923771676301				
shogun	0sec	3.229625550660793		30sec	6.196078431372549		1min	9.516129032258064		5min	10.472176308539945		10min	19.962264150943398		>10min	20.734918793503482				
livecode	0sec	18.865231259968102		30sec	335.3222891566265		1min	456.87236533957844		5min	712.6720046305229		10min	978.3812062645785		>10min	1055.0238076405917				
MuseScore	0sec	5.686407766990291		30sec	8.329166666666667		1min	9.612068965517242		5min	13.510396975425332		10min	11.196946564885495		>10min	15.629060025249627				
hhvm	0sec	8.353091140854048		30sec	16.416077170418006		1min	11.151360544217686		5min	10.045267489711934		10min	10.570422535211268		>10min	18.72379767090408				
pokemon-online	0sec	4.990384615384615		30sec	13.787136294027565		1min	32.87951807228916		5min	31.615652173913045		10min	11.810249307479225		>10min	57.32630718954248				
pdns	0sec	2.921293042867182		30sec	4.056399132321041		1min	5.235955056179775		5min	9.595128373930217		10min	9.587855297157622		>10min	14.446823529411764				
libzmq	0sec	3.162962962962963		30sec	3.8623853211009176		1min	6.454545454545454		5min	6.436395759717315		10min	8.290167865707435		>10min	7.129193899782135				
lmms	0sec	3.789473684210526		30sec	22.957920792079207		1min	22.721040189125297		5min	38.88723667905824		10min	48.023936170212764		>10min	48.91120153183341				
caffe	0sec	3.1386666666666665		30sec	9.04864864864865		1min	16.548387096774192		5min	9.421203438395416		10min	12.4375		>10min	18.5615823817292				
phantomjs	0sec	119.71851851851852		30sec	26.68243243243243		1min	2.4545454545454546		5min	76.94979079497908		10min	3.0567375886524824		>10min	42.456601021152444				
rippled	0sec	988.8636989444699		30sec	107.29781105990783		1min	87.6141384388807		5min	127.96410256410256		10min	109.44243421052632		>10min	195.37248677248678				
qreal	0sec	3.8069306930693068		30sec	42.79597701149425		1min	62.179282868525895		5min	70.28509532062391		10min	92.73788546255507		>10min	129.39903050366516				
rpcs3	0sec	2.7872340425531914		30sec	10.273356401384083		1min	9.813559322033898		5min	27.152542372881356		10min	42.05235602094241		>10min	26.340243501151694				
ninja	0sec	2.0		30sec	1.8		1min	1.8125		5min	2.316923076923077		10min	2.7455621301775146		>10min	3.2001282873636945				
stan	0sec	9.756906077348066		30sec	108.45454545454545		1min	163.05882352941177		5min	172.10917276308385		10min	155.06934673366834		>10min	241.2803311094638				
qt-client	0sec	2.1666666666666665		30sec	9.84		1min	9.79192546583851		5min	19.756349952963312		10min	14.937411095305832		>10min	34.57013219807305				
DGtal	0sec	9.644444444444444		30sec	19.385390428211586		1min	31.66189111747851		5min	25.088090204369273		10min	29.138694638694638		>10min	40.71561808409738				
cppcheck	0sec	2.2740384615384617		30sec	3.211221122112211		1min	2.6082802547770703		5min	2.495544893762851		10min	2.731853116994022		>10min	3.663808631745803				
openmw	0sec	3.499593165174939		30sec	24.81499202551834		1min	41.18362831858407		5min	36.937130574959696		10min	35.10578984989278		>10min	54.85644125425009				
ogs	0sec	3.4285714285714284		30sec	13.571153846153846		1min	9.669117647058824		5min	15.695522388059702		10min	19.30203045685279		>10min	28.636179684338323				
PDAL	0sec	5.842105263157895		30sec	28.472049689440993		1min	15.070512820512821		5min	32.43205128205128		10min	46.51485148514851		>10min	53.028073572120036				
forgottenserver	0sec	3.311111111111111		30sec	6.296296296296297		1min	8.539473684210526		5min	8.955752212389381		10min	9.339449541284404		>10min	29.021598272138228				
OpenStudio	0sec	3.502463054187192		30sec	81.90963855421687		1min	169.27061855670104		5min	237.5837606837607		10min	326.77792041078305		>10min	447.3218015665796				
nbites	0sec	4.849282296650718		30sec	55.37625570776256		1min	58.1476846057572		5min	82.49575414476344		10min	93.231135282121		>10min	117.0				
OpenMS	0sec	4.13423517169615		30sec	26.29198966408269		1min	27.14688427299703		5min	46.82056163731556		10min	59.437225636523266		>10min	73.1269337871287				
opentxs	0sec	6.719075144508671		30sec	7.654088050314465		1min	8.803921568627452		5min	8.419618528610354		10min	11.16915422885572		>10min	12.511636927851047				
fish-shell	0sec	2.679633867276888		30sec	5.221374045801527		1min	18.144444444444446		5min	15.50117924528302		10min	13.12962962962963		>10min	13.452019266394961				
openscad	0sec	3.968460111317254		30sec	10.641509433962264		1min	10.771341463414634		5min	13.657622739018088		10min	13.306733167082294		>10min	17.086734693877553				
znc	0sec	2.8260869565217392		30sec	3.5759493670886076		1min	7.72108843537415		5min	18.755218216318784		10min	11.74909090909091		>10min	9.223081328751432				
taglib	0sec	1.9523809523809523		30sec	6.113207547169812		1min	5.117647058823529		5min	10.290476190476191		10min	7.013698630136986		>10min	6.293219303604154				
qupzilla	0sec	4.071428571428571		30sec	14.25263157894737		1min	10.417266187050359		5min	7.380610412926392		10min	6.840686274509804		>10min	8.097384529771842				
oce	0sec	4.439790575916231		30sec	28.565		1min	12.890625		5min	85.25882352941177		10min	303.28205128205127		>10min	762.9607390300231				
wesnoth	0sec	4.453153988868275		30sec	21.42247565351102		1min	70.54269005847954		5min	50.87704821407521		10min	39.996425089372764		>10min	35.13660789828726				
jubatus	0sec	4.670250896057348		30sec	5.4604810996563575		1min	11.575471698113208		5min	19.732984293193716		10min	14.011857707509881		>10min	26.919690372520563				
leechcraft	0sec	2.7260273972602738		30sec	3.781473684210526		1min	6.566804979253112		5min	7.801870585989692		10min	14.722040072859745		>10min	21.29874171289406				
thrift	0sec	3.330357142857143		30sec	2.9361393323657476		1min	5.36		5min	3.489637305699482		10min	7.137404580152672		>10min	4.179573512906846				
avian	0sec	4.0		30sec	7.762135922330097		1min	3.4786324786324787		5min	6.100591715976331		10min	5.709677419354839		>10min	9.627659574468085				
mapnik	0sec	2.2325842696629215		30sec	21.129770992366414		1min	19.41255605381166		5min	19.477585176329946		10min	17.247798742138365		>10min	23.382474614516735				
ledger	0sec	3.3089285714285714		30sec	3.3102409638554215		1min	5.220149253731344		5min	5.56418383518225		10min	5.632530120481928		>10min	9.770314547837483				
cpputest	0sec	2.492957746478873		30sec	2.2195121951219514		1min	1.9424460431654675		5min	3.956298200514139		10min	3.448888888888889		>10min	6.009834599910595				
doxygen	0sec	1.2740740740740741		30sec	3.3457943925233646		1min	3.2403846153846154		5min	6.647651006711409		10min	10.275862068965518		>10min	15.573354908306365				
openfluid	0sec	86.20545454545454		30sec	45.892857142857146		1min	34.706896551724135		5min	35.48108108108108		10min	31.467532467532468		>10min	43.29568589432865				
opengm	0sec	1.3181818181818181		30sec	5.338235294117647		1min	3.1575757575757577		5min	7.811274509803922		10min	6.177914110429448		>10min	16.129675810473817				
moveit_ros	0sec	3.65625		30sec	17.51851851851852		1min	32.67368421052632		5min	20.408		10min	12.866141732283465		>10min	24.627686156921538				
supercollider	0sec	179.1559934318555		30sec	83.41274817136886		1min	98.26427061310783		5min	98.40487316421896		10min	128.62028985507246		>10min	205.37021308299805				
Mudlet	0sec	37.94900849858357		30sec	158.96794871794873		1min	133.09734513274336		5min	80.36950146627566		10min	71.4875		>10min	111.1384136858476				
YouCompleteMe	0sec	3.271276595744681		30sec	5.390243902439025		1min	138.7		5min	116.30645161290323		10min	2.5		>10min	15.411730205278593				
ros_comm	0sec	4.2		30sec	14.099378881987578		1min	12.965811965811966		5min	8.20807453416149		10min	6.598870056497175		>10min	6.1683046683046685				
tiled	0sec	4.534545454545454		30sec	13.235294117647058		1min	20.014492753623188		5min	25.49442379182156		10min	21.27536231884058		>10min	24.500193124758596				
